id,text,time_zone,place,coordinates,location,user_name,screen_name,retweet_count,favourite_count 
1163336773117702144,2019-08-19 06:27:55,"b'@LisaAmartatara3 Ngaku muslim, mau menjaga persatuan, lah ngibul pake vaksin palsu kmrn itu apaan? Termasuk bagian jihad jg? Vaksin vaksin vaksin'",,,,b'Altarf bagian endonesah',b'Syarief',b'syariefiyong',0,1
1163336301761855489,2019-08-19 06:26:02,"b'@ImanAbdulRahim Tanya bf tapi dia taktau vaksin tu apa, takyah kawin la ekk selagi tak tahu \xf0\x9f\x98\x82 And then try tanya his mom, mula mula ibu dia punya reply buat kita rasa was was, tapi bergurau je rupanya \xf0\x9f\xa4\xaa\xf0\x9f\xa4\x98\xf0\x9f\x8f\xbb https://t.co/Y5YTcNMMkv'",,,,b'',b'\xf0\x9f\x8d\x83',b'ainuramirah_',0,0
1163336189518086144,2019-08-19 06:25:35,"b""Kalau aku ada kawan yang anti vaksin ak tak kisah. Because all of us ada our own opinion and decision masing2. Kalau rasa that topic akan buat kita gaduh. Baik senyap. Educate them. But if they didn't want to listen or accept it. Its okay. You already do your best https://t.co/jZC1WLxU0b""",,,,"b'Pahang, Malaysia'",b'berryyy',b'zubairikamal_',2,0
1163335690995695616,2019-08-19 06:23:37,b'Fatwa pon dah keluar pasal vaksin.\nSomeone please bagi fatwa kat dia.\n\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\nhttps://t.co/jGlnPBptQs',,,,b'KL \xf0\x9f\x94\x81 Sibu Hospital',b'Helmi-senpai',b'NerdKid_94',2,2
1163335496711323648,2019-08-19 06:22:50,"b'@farahainjefry @_nuyaaaa Amende ayat last dia tu.. ""vaksin ada cakap dan ada cakap tak""??!? Pelik la ayat dia mesti ada tetinggal sepatah perkataan. \xf0\x9f\x98\x85'",,,,b'',b'\xd9\x86\xd9\x88\xd8\xb1 \xda\xa9\xd9\x85\xd8\xa7\xd9\x84\xd9\x8a\xd9\x87',b'elaiae94',0,0
1163335263700963328,2019-08-19 06:21:55,b'\xe2\x80\x9cVaccines doesn\xe2\x80\x99t exist in 90\xe2\x80\x99s\xe2\x80\x9d \n\nWhat??? Then yang aku kena inject tu bukan vaksin ke??',,,,b'At home crying',b'yano',b'nurliyanasms',0,1
1163335007647043585,2019-08-19 06:20:54,"b'@newlifeofaidil dah 19 tahun hmm, kenapa aku tak mati sebab vaksin lagi :('",,,,"b'Selangor, Malaysia'",b'shab',b'introvertboyyy',0,0
1163334948654206976,2019-08-19 06:20:40,b'@farahainjefry Tapi vaksin dah lama ada.\nEye-\n\nhttps://t.co/fN5WLyTBkY',,,,b'KL \xf0\x9f\x94\x81 Sibu Hospital',b'Helmi-senpai',b'NerdKid_94',1,1
1163334885223718912,2019-08-19 06:20:25,"b'Biar #SahabatImun semangat di hari senin, mimin kasih pantun nih! Semangat &amp; jangan lupa selalu ingatkan orang disekitar kalian untuk mendapatkan imunisasi yaa\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\xe2\x98\xba\xef\xb8\x8f\n\n#IMUNinfo #HerdImmunity #BersamaTerlindungi #Parenting #Imunisasi #FunFacts  #InfoKesehatan  #PantunSehat https://t.co/Q6CHObGoVA'",,,,"b'Bandung, Indonesia'",b'InfoImunisasi',b'infoimunisasi',0,1
1163334277989203968,2019-08-19 06:18:00,b'ap yg ssh naw nk vaksin anak ni..tolong la kesianlah kt ank kau',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='ab9edad696a8b8c1', url='https://api.twitter.com/1.1/geo/id/ab9edad696a8b8c1.json', place_type='city', name='Pekan', full_name='Pekan, Pahang', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[103.3340683, 3.3721466], [103.4764023, 3.3721466], [103.4764023, 3.5481477], [103.3340683, 3.5481477]]]), attributes={})",,"b'Petaling Jaya, Selangor'",b'\xf0\x9d\x91\xa8\xf0\x9d\x92\x93\xf0\x9d\x92\x8a\xf0\x9d\x92\x86\xf0\x9d\x92\x94\xf0\x9f\x91\x91',b'shazulkfli',0,0
1163334139933687808,2019-08-19 06:17:27,b'@ImanAbdulRahim @cikaffa97 Dh tny..dia bg karangan 17 perenggan ttg pntingnya vaksin\xf0\x9f\x98\x82',,,,"b'Kedah, Malaysia'",b'Bibi',b'BibiMarziani',0,0
1163334095478255616,2019-08-19 06:17:16,"b'Infografis Bulan Imunisasi Anak Sekolah. Capai Imunisasi Lengkap, Bersama Melindungi dan Terlindungi. Oleh PPID, Desain by Rifa Elsa, Create by Rismawati. https://t.co/IxHx0MZk1F, Senin, 9/08/19.\n\nhttps://t.co/VzQVzlWV13 https://t.co/YGKTnF9iOP'",,,,b'',b'SatkerDinkesPvSumsel',b'DinkesPrvSumsel',0,0
1163333562017259520,2019-08-19 06:15:09,b'I hope my future tak macam ni bukan anti vaksin https://t.co/NgNZ4crXrg',,,,b'Penang since birth',b'Idgah',b'Syafffaaa_',0,0
1163333375190429697,2019-08-19 06:14:24,"b'@ssyhira17 biar saya tolong. vaksin ni ialah pathogen (atau kuman) yg dah dilemahkan, so bila inject dlm badan, dia akan merangsang sistem immune kita utk hasilkan antibodi utk melawan kuman tu. so sistem immune badan kita jadi lebih kuat.'",,,,"b'Negeri Sembilan, Malaysia'",b'a',b'mightbeain',39,61
1163333172244824074,2019-08-19 06:13:36,"b'dah laa anti vaksin, flat earther pulak tu. goblok nya ga dibuat-buat'",,,,"b'Perak, Malaysia'",b'Udin',b'zudiiin',0,1
1163332716391088128,2019-08-19 06:11:47,b'Aku tengok mak bapak yang ada anak kecik and sekolah rendah sekarang ni ramai yg bodoh. Tambah pula dengan anti vaksin. https://t.co/rNSqYWBWGi',,,,"b'Greece, NY'",b'rayyan',b'puteraryans',3,19
1163332302719479808,2019-08-19 06:10:09,"b'Berkenaan dengan isu penolakan vaksin, saya dapati ramai yang mula bertanya kepada pasangan mereka\n\nSaya kagumi usaha ini akan tetapi sedikit nasihat daripada saya, bawaklah berbincang baik-baik kerana isu ini boleh menjadi isu sensitif\n\nBerbincang eye to eye bukan melalui wassap https://t.co/1gncDe226s'",,,,b'KL ',b'Khairul Hafidz',b'khairul_hafidz',351,415
1163332218770427905,2019-08-19 06:09:49,b'Tak habis2 lagi ke pasal vaksin ni \xf0\x9f\x98\xaa',,,,b'',b'Laina',b'norlainaaaaa',0,0
1163332044635566080,2019-08-19 06:09:07,"b'Those anti vaccine tu boleh kut kalau sakit, nazak, beranak pergi jumpa pawang ke bidan atau buat kaedah tradisional. Jangan datang hospital. Kecik kecik taknak vaksin besaq besaq menyusahkan'",,,,b'+60',b'syqirh.',b'_nrsyqirh',0,0
1163331069506027520,2019-08-19 06:05:15,b'Soooo kalau anak yg anti vaksin tu jd camni...siapa yg akan disalahkan??? Kesian budak tu. https://t.co/cNF4ZpkC9K',,,,b'86K',b'n\xe2\x80\x94n',b'nadiaasuhaimi_',0,2
1163330951746744320,2019-08-19 06:04:47,b'@Anis_Suraya_ Bf aku lagi best. Aku tanya anti vaccine ke tak dia pi tanya vaksin tu apa \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',,,,b'Malaysia',b'Tasah',b'tasyansr',0,0
1163330930758438914,2019-08-19 06:04:42,b'@Fafafififufu95 @thepitparis_ Bro mmg kaki twist ke camne.. btul lah gadis ni ckp dah kalau kau tolok vaksin baik kau tolak semua ubat scientific yg ada skrg ni.. pergi je perubatan islam atau homeopathy.. spin lah lg spin',,,,"b'Narathiwat, Thailand'",b'epitome of itik salai',b'darthpaddle',7,25
1163330582090117120,2019-08-19 06:03:19,b'Dinkes Tangsel Gelar Gebyar Imunisasi Sekolah - https://t.co/Tc4LKzdOE1 https://t.co/1Jqg1dsFzA',,,,"b'Tangerang, Indonesia'",b'indolinear.com',b'indolinearcom',0,0
1163330449864720384,2019-08-19 06:02:47,b'Kanak2 tak vaksin ni dia punya tempoh nak sembuh sesuatu penyakit tu lama gila berbanding yg dh vaksin. Thats y la. But ppl are so stoopid',,,,b'86K',b'n\xe2\x80\x94n',b'nadiaasuhaimi_',0,2
1163329540816437253,2019-08-19 05:59:10,b'Vaksinasi berguna untuk menjaga kesehatan kucing dan menghindari dari berbagai penyakit.',,,,b'Diataskepalamu^^',b'Info Kucing',b'InfoMeong',0,0
1163329341427634176,2019-08-19 05:58:23,b'ada je yg tak vaksin kat sekolah because parents tak benarkan vaksin dekat buku kesihatan dulu dulu. i\xe2\x80\x99m the one of the victim. sekarang kene amik vaksin balik bila dah dewasa \xf0\x9f\x98\xad https://t.co/2OXadk1i0E',,,,b'',b'Janey',b'janeyusof',0,2
1163329037256683520,2019-08-19 05:57:10,b'aku ingatkan org taktau sabah sarawak dalam malaysia ni dah cukup \xe2\x80\x9ckatak bawah tempurung\xe2\x80\x9d tapi golongan anti-vaksin yg cakap vaksin ni agenda yahudi &amp; that vaksin melemahkan antibody ni lagi lahhhh omg i \xe2\x80\x94 \xf0\x9f\x98\xaa',,,,"b'Kota Kinabalu, Sabah'",b'\xf0\x9d\x99\x96\xf0\x9d\x99\x97\xf0\x9d\x99\x9e\xf0\x9d\x99\x9c\xf0\x9d\x99\x96\xf0\x9d\x99\x9e\xf0\x9d\x99\xa1 \xf0\x9f\x8e\x93',b'suavepea',0,0
1163329004125843456,2019-08-19 05:57:02,"b'@nurdayana_arif Sy vaksin, bumi berbentuk bulat. Dan tak merokok \xf0\x9f\x98\x8c. (Puji diri sndri)'",,,,"b'Kuala Lumpur City, Kuala Lumpur Federal Territory'",b'ezat',b'currentlyselow',0,1
1163328958634446848,2019-08-19 05:56:52,b'Di surabaya vaksin rabies buat manusia dapet dimana?',,,,b'Between sleep and awake',b'Amar Addinsyah',b'add_amar',0,0
1163328602240241664,2019-08-19 05:55:27,"b'Saya bukan anti vaksin. \n\nTapi, Bumi ni rata kan? \n\nHAHAHAHAHAH https://t.co/0Ho1SxlXIU'",,,,b'Malaysia',b'FS',b'farahsuhaimiii1',0,1
1163328280188997632,2019-08-19 05:54:10,"b'@HausofHilton Vaksin ni macam seat belt. Tak semestinya bila tak pakai akan kemalangan dan vise versa. Tp kalau pakai dan kemalangan, akan mengurangkan risiko keparahan. Dan pasti, kalau dah ajal, tetap maut juga walau pakai kereta kebal sekalipun. Jadi pakailah seat belt dan vaksinkan anak.'",,,,b'',b'\xf0\x9d\x95\xac\xf0\x9d\x96\x87\xf0\x9d\x96\x86\xf0\x9d\x96\x93\xf0\x9d\x96\x8c \xf0\x9d\x96\x85\xf0\x9d\x96\x9a\xf0\x9d\x96\x91\xf0\x9d\x96\x8b\xf0\x9d\x96\x8e\xf0\x9d\x96\x90\xf0\x9d\x96\x86\xf0\x9d\x96\x97',b'abgzulfikar',108,120
1163328118452412416,2019-08-19 05:53:31,"b'@wanimdzahar @hnszh Haa tu takpe..normal je tu, for now jgn bagi dia main tanah kalau tk vaksin lagi..and jgn bagi dia main ngan kucing jalanan oke\xf0\x9f\x98\x99'",,,,b'',"b""Same'ah\xf0\x9f\x90\xb1""",b'sammyrahl',0,0
1163326946178023424,2019-08-19 05:48:52,"b'kucing pun vaksin, apatah lagi manusia.. hehe'",,,,b'',b'fairy',b'nurulsyahirah07',0,2
1163326818717327360,2019-08-19 05:48:21,"b'@nurdayana_arif Sphere or flat,  ianya tidak akan mengubah apa-apa keadaan kita di muka bumi ini.  Vaksin atau tidak, vaksin sedikit sebanyak mempengaruhi kesihatan kita.'",,,,b'Bumi Allah',b'NoorkhallidNoorazlan',b'vokalid',0,0
1163326292164374533,2019-08-19 05:46:16,b'Ade ke diantara kawan2 aku yg anti vaksin ni? Harap xde la bkn ape aku respect je ko punya idea dan pendapat cuma harap ko x cuba berdebat dgn aku la \xf0\x9f\x98\x82\xf0\x9f\x98\x82. Malas layan org x btol ni',,,,b'',b'Fauzi',b'FauzixEdge',0,1
1163325785848995841,2019-08-19 05:44:15,b'@DjanChoek Perempuan @LisaAmartatara3  bacot lu ga lebih dr sampah krn over dosis vaksin... pak polisiiii ini org msh berkeliaran nih .. kapan dicyduknya!!!',,,,b'Jakarta ',b'nk mtn',b'mnike_go',1,1
1163325353311346688,2019-08-19 05:42:32,b'@LisaAmartatara3 perempuan ini ga ada matinye krn merasa seiman gitu ??? Lo pintar tp kok gini amat yaaa .... polisiiii orgnya nongol lg nih manusia vaksin \xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e\xf0\x9f\x91\x8e',,,,b'Jakarta ',b'nk mtn',b'mnike_go',0,3
1163325304091242497,2019-08-19 05:42:20,b'@LisaAmartatara3 Eh vaksin busuk.. krg ajar u ya. Menjaga persatuan dan kesatuan ko kami siap jihad.. otak vaksin busuk',,,,b'Konoha Gakure - Negara Api',b'\xf0\x9f\x8e\xad _VeBriaN AL3x_',b'GileLoe_Ndroo',0,0
1163325153092046848,2019-08-19 05:41:44,b'Vaksin or anti vaksin lah pulakkk isu nya \xf0\x9f\x92\x85\xf0\x9f\x8f\xbb',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='db27c7142e99675d', url='https://api.twitter.com/1.1/geo/id/db27c7142e99675d.json', place_type='city', name='Kapar', full_name='Kapar, Selangor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[101.3068894, 3.0344953], [101.4898209, 3.0344953], [101.4898209, 3.1922534], [101.3068894, 3.1922534]]]), attributes={})",,"b'Kapar, Selangor'",b'The Jihaaa',b'peemSlittlegirl',0,0
1163324410389909504,2019-08-19 05:38:47,b'@ImanuddinBurhan @SofiaLiyana3 baru vaksin anak dah berlagak https://t.co/rEk7y0Cd0Q',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='46d956e7269cfa2d', url='https://api.twitter.com/1.1/geo/id/46d956e7269cfa2d.json', place_type='city', name='Bandar Melaka', full_name='Bandar Melaka, Malacca', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[102.2278813, 2.1772619], [102.2687406, 2.1772619], [102.2687406, 2.2253947], [102.2278813, 2.2253947]]]), attributes={})",,"b'Ledang, Johor'",b'whafoy\xf0\x9f\x8c\x99',b'waaaaafiy',0,0
1163323798780706817,2019-08-19 05:36:21,b'@_nuyaaaa Umi bukan golongan anti vaksin alhamdulillah \xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb https://t.co/5Lvc0d6wmk',,,,b'',b'jaja dah',b'jajayusrizannnn',0,0
1163322984808906752,2019-08-19 05:33:07,b'@Itsmeurcaptain Mohon cipta vaksin anti bodoh\xf0\x9f\x98\x9b\xf0\x9f\x98\x9d\xf0\x9f\x98\x9c',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='087f908ff938ea94', url='https://api.twitter.com/1.1/geo/id/087f908ff938ea94.json', place_type='city', name='Sungai Terap', full_name='Sungai Terap, Perak', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[100.9973331, 4.4139957], [101.1175385, 4.4139957], [101.1175385, 4.5255942], [100.9973331, 4.5255942]]]), attributes={})",,"b'Batu Gajah, Perak'",b'Nazihah Ahmad Raffai',b'NazihahRaffai',0,0
1163322956748951552,2019-08-19 05:33:01,b'@LisaAmartatara3 Kabar vaksin palsu itu benar kah?',,,,b'',b'abangez',b'abangez1',0,0
1163322916735315968,2019-08-19 05:32:51,b'@jigrek Iyaa sih gw kira jg gitu...masa iya di vaksin anti kutu di toliet',,,,b'Jakarta - indonesia',b'M.E.H!!',b'winotninot',0,0
1163322894509735936,2019-08-19 05:32:46,b'aku harap kawan aku semua tkde yg anti vaksin laa sbb semua kelas sains',,,,"b'Negri Sembilan, Malaysia'",b'konichan',b'gylnssue',0,0
1163322638816563200,2019-08-19 05:31:45,"b""anti israel tu dah bagus dah. Anti vaksin sampai tahap 'pupuskan bilangan manusia' tu adoiii. Adik beradik aku lima2 vaksin. Alhamdulillah sihat wal'afiat sampai sekarang ni ha https://t.co/pDrNqjn0S5""",,,,b'',b'Eyza the Great \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbb',b'cikhinnah11199',0,2
1163322606667227136,2019-08-19 05:31:37,b'lol vaksin tu wajib untuk kesihatan anak2 jugak siapa yg kata ni agenda yahudi ni bodoh tak bertempat tah2 kau solat pun tunggang langgang https://t.co/vvTZsNay6I',,,,b'Subang Jaya',b'mirae\xf0\x9f\x92\xab',b'umirahasrat',0,0
1163321655424253953,2019-08-19 05:27:50,"b'Dengan steril kucing, kucing saya di rumah tidak pernah melebihi dari 3 ekor. Dan saya pun jadi punya lebih banyak alokasi dana kesehatan untuk mereka. Yg tadinya saya gak mampu vaksin, jadi mampu vaksin. Tadinya standar makanannya cuman A, skrg naik jadi'",,,,"b'Pancoran Mas, Indonesia'",b'Daffin Daiva',b'DaffinDaiva',0,0
1163321321507262471,2019-08-19 05:26:31,b'Topik anti vaksin dan vaksin datang lagi gaisss. Macam tora tora bunyinyaa.\n\nTora datang lagiiii!!!!\n\nJangan lupa tanya pasangan anda before kahwin okiee',,,,b'Batu Pahat | #UTeM Melaka',b'Rindu',b'HusnulLaili',0,0
1163320844703027200,2019-08-19 05:24:37,b'@Aexshyer Agenda yahudi je vaksin ni. Takpayahlah. Zaman dulu pun manada vaksin ni. Sihat je orang orang dulu',,,,b'\xe2\x9c\x88\xe2\x9c\x88\xe2\x9c\x88',b'\xe2\x80\x8f\xd8\xa8\xd9\x88\xda\xa0\xd8\xa7\xf0\x9f\x8c\xb8',b'Ahrali_',0,1
1163320588112257024,2019-08-19 05:23:36,"b'@mtaufiqabdhalim Tak kisah lah, kalau nk debat jomlah, aku boleh buktikan kenapa tak perlu vaksin, haha'",,,,b'',b'Nabil Rossaidi',b'nabilrossaidi',0,0
1163320569326006272,2019-08-19 05:23:31,b'@hawarazip Kann. Anak x vaksin g sekolah jangkit macam macam. Aduh belum ada anak pun dah risau. Yang dah ada ni macam mana la dorang. \xf0\x9f\xa4\xb7',,,,b'',b'ainamazlan',b'ainannabanana',0,0
1163320317164474368,2019-08-19 05:22:31,b'@izzniishak Jadi adakah anda anti vaksin \xf0\x9f\xa7\x90',,,,b'',b'BAD',b'iqbalaiman',0,0
1163320253511680000,2019-08-19 05:22:16,b'@fzjml_ Vaksin tu actually agenda yahudi nak menyuntik unsur2 kejahatan utk menjatuhkan umat Islam.',,,,b'Malaysia',b'Darth Irfus',b'sufree7',0,1
1163320202123075587,2019-08-19 05:22:04,b'bukan setakat bf je kena check tapi member member pun kena check jgk anti vaksin ke tak hahahahahahaaha',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='6d42fb6d9838817d', url='https://api.twitter.com/1.1/geo/id/6d42fb6d9838817d.json', place_type='city', name='Tapang', full_name='Tapang, Kelantan', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[102.2664871, 6.1220599], [102.2859497, 6.1220599], [102.2859497, 6.1418462], [102.2664871, 6.1418462]]]), attributes={})",,b'Malaysia',b's\xc4\x93ra',b'hxydo',0,0
1163319952318717953,2019-08-19 05:21:04,b'@thepitparis_ @Fafafififufu95 Betul. Yg pasti vaksin ka tak vaksin ka dua2 sihat. Nak gaduh buat apa',,,,"b'Selangor, Malaysia'",b'ahmadmunir',b'munircoolaf',0,0
1163319916075741184,2019-08-19 05:20:56,"b'3. -Bang, gimana caranya makai cicil?\n""Gampang pakai cicil, tinggal download di playstore trus isi data kamu, cuma butuh KTM Dan KTP.\n-Dek, kalau gk Ada KTM gimana itu? Bisa gk pakai BPJS?\n""Gak bisa yah, layanan cicil utk kebutuhan kuliah, bukan mau imunisasi jadi mesti Ada KTM'",,,,b'Pekanbaru',b'B4',b'BenSyahputra7',0,0
1163319613670604800,2019-08-19 05:19:43,b'Sekarang ni bukan sebab duit je boleh putus kawan.. Pasal vaksin pun boleh jadi ounca putus kawan tau',,,,b'anfield',b'Hk',b'Itsmeurcaptain',0,1
1163319606997422081,2019-08-19 05:19:42,"b'@jnnhmszni @ntsyadzmi @ftinjalil @HAAANIS_ @urlinna @finajali97 Saya takmau nanti anak anak saya bila dah kena vaksin, nafsu dia kuat. Taknak lah anak terlibat dengan kegiatan zina ni. Allahu, akhir zaman!'",,,,b'',b'Aisyoh \xf0\x9f\x8c\xbc',b'Aexshyer',1,0
1163318637899350016,2019-08-19 05:15:51,b'+++++ dia tak anti vaksin',,,,b'Johor',b'adila',b'adilawho',0,0
1163318578407329793,2019-08-19 05:15:37,"b'Vaksin ni fitnah dajjal, korang apa tahu. Malas membaca!'",,,,b'',b'Aisyoh \xf0\x9f\x8c\xbc',b'Aexshyer',9,6
1163318577962688512,2019-08-19 05:15:37,"b'Saya tak Anti-Vaksin, Saya Anti Dadah, LGBT &amp; Budak Tiktok jee.\xf0\x9f\x94\xa5\xf0\x9f\xa4\xa3'",,,,b'',b'Wazz',b'Wazz_94',1,3
1163318513009713153,2019-08-19 05:15:21,b'@ryujiien makanya ikut vaksin campak',,,,b'non dating.',b'sewcil pukis #NEWBABY',b'soojzg',0,0
1163318381698666496,2019-08-19 05:14:50,b'Aku taknak doa buruk2 tapi sukati ko la kalau taknak vaksin https://t.co/OQWdFgqHDR',,,,b'shahkirinazfar\xe2\x99\xa5\xef\xb8\x8f',b'\xf0\x9f\x8c\xbb',b'faraasyamimi',0,1
1163318378821382144,2019-08-19 05:14:49,b'Nasib baik boyfriend aku nak vaksin anak kalau tak tang tu jugak aku tinggai',,,,b'\xe2\x9d\x9d\xe2\x80\x94hi\xe3\x80\x82\xe2\x9d\x9e ',b'\xe3\x83\x9b\xe3\x83\xbc\xe3\x82\xbd\xe3\x82\xaf',b'97LlNER',0,0
1163317297504641024,2019-08-19 05:10:31,b'@ENAZYX91 Iya kemaren gua vaksin tetanus',,,,b'',b'Seunghun',b'ENASEUNGHUN99',0,1
1163317042360942593,2019-08-19 05:09:30,b'@sueizza Geram tau dgn ajaran sesat pasal vaksin ni',,,,b'Putrajaya',b'Fiza Fantagiro',b'fizafantagirO',0,0
1163316322828087296,2019-08-19 05:06:39,"b'Tak habis habis isu anti vaksin ke tak \xf0\x9f\x99\x86\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f dah kalau Allah takdir kan penyakit ha penyakit la jugak , tak kire ade vaksin ke tak'",,,,b'',b'Yn',b'Pfft_y',0,2
1163316259431170048,2019-08-19 05:06:24,b'Power betul break sebab anti vaksin ni.',,,,b'Mersing | BTHO',b'AMS',b'amtehhh',0,0
1163315768760471553,2019-08-19 05:04:27,b'Kenapa jadi antivaksin?\n\n\xe2\x9c\x85Allah dah jadikan badan manusia sempurna \n\xe2\x9c\x85Anak yang vaksin selalu sakit daripada anak tak vaksin\n\xe2\x9c\x85 Amalkan homeopathy \n\xe2\x9c\x85 Memang dalam keluarga semua tak ambik vaksin \n\xe2\x9c\x85 Follow group MKT dekat fb \n\xe2\x9c\x85 Vaksin dakyah yahudi',,,,b'',b'piah74',b'piargh',1,3
1163315465000669184,2019-08-19 05:03:14,"b'@ainamhmd_ explain pleasee , tak faham la vaksin bagai ni'",,,,b'',b'-',b'Finanana6',0,0
1163314663590912000,2019-08-19 05:00:03,"b'Semua anak diwajibkan untuk mendapatkan imunisasi MMR (campak, gondok, rubella). Orang dewasa pun masih perlu divaksin untuk mencegah penyakit tertentu contohya adalah Ibu yang ingin hamil penting untuk mendapatkan vaksinasi ini untuk mencegah miscarriage.'",,,,b'Indonesia',b'Tanya Imunisasi',b'Tanya_Imunisasi',0,0
1163314228691984384,2019-08-19 04:58:20,b'Jangan anggap masyarakat Indonesia terbelakang hanya karena ada sebagian yg anti vaksin. Padahal Indonesia masih banyak yg percaya vaksin. https://t.co/qH05cWLooK',,,,b'',b'ARiA Indo',b'ARiA_Indo',0,0
1163314020104802306,2019-08-19 04:57:30,b'Masa sekolah rendah dulu bukan ke kita semua kena suntik ke? Tu kira kena vaksin la kan? \xf0\x9f\xa4\x94',,,,b'Kuantan \xe2\x80\xa2 Bangi ',b'Dik Cerdas',b'AizatSays',0,0
1163313892354744320,2019-08-19 04:56:59,"b'@farahainjefry You go girl! If dia still taknak terima dan tetap taknak kena vaksin, the answer is on you. Masa depan bakal anak tu penting.'",,,,b'',b'\xe3\x82\xa2\xe3\x83\xaa\xe3\x83\x95\xe3\x80\x82\xe3\x83\xad\xe3\x83\x8a\xe3\x83\xab\xe3\x83\x89',b'ariffsev3n',0,0
1163313801137016832,2019-08-19 04:56:38,b'@nadaumairah Harap nnti bila dah jadi doktor kau kena deal dgn patient yg anti vaksin ni hahahahha',,,,b'',b'Muhammad Fayyadh',b'fayyadh___',0,1
1163312762224697345,2019-08-19 04:52:30,b'@naabcd @_amelyn Bkn ke mak ayah kita mmg vaksin',,,,b'bumi tuhan',b'Iemman Azim',b'miaabcd',0,0
1163312666598752256,2019-08-19 04:52:07,b'@atycunnnnn Dah jumpa anti vaksin in real life?',,"Place(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, id='59e757bb93090b8c', url='https://api.twitter.com/1.1/geo/id/59e757bb93090b8c.json', place_type='city', name='Plentong', full_name='Plentong, Johor', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001CDA43F9D68>, type='Polygon', coordinates=[[[103.7014313, 1.4264073], [103.9747568, 1.4264073], [103.9747568, 1.6244], [103.7014313, 1.6244]]]), attributes={})",,"b'Johor Bahru, Johor'",b'\xf0\x9d\x98\x94\xf0\x9d\x98\xaa\xf0\x9d\x98\xb4\xf0\x9d\x98\xb5\xf0\x9d\x98\xa6\xf0\x9d\x98\xb3 \xf0\x9d\x98\x97\xf0\x9d\x98\xaa\xf0\x9d\x98\xb5\xf0\x9d\x98\xb1\xf0\x9d\x98\xa2\xf0\x9d\x98\xb3\xf0\x9d\x98\xaa\xf0\x9d\x98\xb4',b'thepitparis_',0,0
